trade_date,symbol,close,open,high,low
2024-04-19,STK004,40.3549,40.3549,40.3549,40.3549
2024-04-22,STK004,39.6892,39.6892,39.6892,39.6892
2024-04-23,STK004,40.4311,40.4311,40.4311,40.4311
2024-04-24,STK004,39.9974,39.9974,39.9974,39.9974
2024-04-25,STK004,40.6947,40.6947,40.6947,40.6947
2024-04-26,STK004,41.2384,41.2384,41.2384,41.2384
2024-04-29,STK004,40.1955,40.1955,40.1955,40.1955
2024-04-30,STK004,40.1057,40.1057,40.1057,40.1057
2024-05-01,STK004,39.7463,39.7463,39.7463,39.7463
2024-05-02,STK004,39.5881,39.5881,39.5881,39.5881
2024-05-03,STK004,39.4879,39.4879,39.4879,39.4879
2024-05-06,STK004,40.5907,40.5907,40.5907,40.5907
2024-05-07,STK004,41.1335,41.1335,41.1335,41.1335
2024-05-08,STK004,40.541,40.541,40.541,40.541
2024-05-09,STK004,40.5566,40.5566,40.5566,40.5566
2024-05-10,STK004,40.5557,40.5557,40.5557,40.5557
2024-05-13,STK004,39.5241,39.5241,39.5241,39.5241
2024-05-14,STK004,39.7843,39.7843,39.7843,39.7843
2024-05-15,STK004,40.3472,40.3472,40.3472,40.3472
2024-05-16,STK004,39.8339,39.8339,39.8339,39.8339
2024-05-17,STK004,39.8279,39.8279,39.8279,39.8279
2024-05-20,STK004,39.7912,39.7912,39.7912,39.7912
2024-05-21,STK004,39.717,39.717,39.717,39.717
2024-05-22,STK004,38.7885,38.7885,38.7885,38.7885
2024-05-23,STK004,37.4923,37.4923,37.4923,37.4923
2024-05-24,STK004,36.5563,36.5563,36.5563,36.5563
2024-05-27,STK004,37.4084,37.4084,37.4084,37.4084
2024-05-28,STK004,36.6101,36.6101,36.6101,36.6101
2024-05-29,STK004,35.8816,35.8816,35.8816,35.8816
2024-05-30,STK004,36.6278,36.6278,36.6278,36.6278
2024-05-31,STK004,36.1518,36.1518,36.1518,36.1518
2024-06-03,STK004,36.2199,36.2199,36.2199,36.2199
2024-06-04,STK004,36.7087,36.7087,36.7087,36.7087
2024-06-05,STK004,37.5495,37.5495,37.5495,37.5495
2024-06-06,STK004,37.29,37.29,37.29,37.29
2024-06-07,STK004,37.5876,37.5876,37.5876,37.5876
2024-06-10,STK004,37.2217,37.2217,37.2217,37.2217
2024-06-11,STK004,37.9246,37.9246,37.9246,37.9246
2024-06-12,STK004,37.7736,37.7736,37.7736,37.7736
2024-06-13,STK004,37.3829,37.3829,37.3829,37.3829
2024-06-14,STK004,37.8826,37.8826,37.8826,37.8826
2024-06-17,STK004,38.2769,38.2769,38.2769,38.2769
2024-06-18,STK004,39.1613,39.1613,39.1613,39.1613
2024-06-19,STK004,39.0772,39.0772,39.0772,39.0772
2024-06-20,STK004,39.1653,39.1653,39.1653,39.1653
2024-06-21,STK004,39.1494,39.1494,39.1494,39.1494
2024-06-24,STK004,39.7933,39.7933,39.7933,39.7933
2024-06-25,STK004,39.57,39.57,39.57,39.57
2024-01-02,STK005,29.455,29.455,29.455,29.455
2024-01-03,STK005,29.1158,29.1158,29.1158,29.1158
2024-01-04,STK005,29.8992,29.8992,29.8992,29.8992
2024-01-05,STK005,29.7342,29.7342,29.7342,29.7342
2024-01-08,STK005,30.1375,30.1375,30.1375,30.1375
2024-01-09,STK005,30.1646,30.1646,30.1646,30.1646
2024-01-10,STK005,30.2676,30.2676,30.2676,30.2676
2024-01-11,STK005,29.0747,29.0747,29.0747,29.0747
2024-01-12,STK005,28.0512,28.0512,28.0512,28.0512
2024-01-15,STK005,28.6371,28.6371,28.6371,28.6371
2024-01-16,STK005,28.8127,28.8127,28.8127,28.8127
2024-01-17,STK005,29.2848,29.2848,29.2848,29.2848
2024-01-18,STK005,28.7647,28.7647,28.7647,28.7647
2024-01-19,STK005,28.1729,28.1729,28.1729,28.1729
2024-01-22,STK005,28.2806,28.2806,28.2806,28.2806
2024-01-23,STK005,29.2328,29.2328,29.2328,29.2328
2024-01-24,STK005,28.7715,28.7715,28.7715,28.7715
2024-01-25,STK005,29.2898,29.2898,29.2898,29.2898
2024-01-26,STK005,29.711,29.711,29.711,29.711
2024-01-29,STK005,29.3267,29.3267,29.3267,29.3267
2024-01-30,STK005,30.3367,30.3367,30.3367,30.3367
2024-01-31,STK005,30.4379,30.4379,30.4379,30.4379
2024-02-01,STK005,31.2975,31.2975,31.2975,31.2975
2024-02-02,STK005,31.0114,31.0114,31.0114,31.0114
2024-02-05,STK005,30.8243,30.8243,30.8243,30.8243
2024-02-06,STK005,31.2203,31.2203,31.2203,31.2203
2024-02-07,STK005,31.5115,31.5115,31.5115,31.5115
2024-02-08,STK005,31.5851,31.5851,31.5851,31.5851
2024-02-09,STK005,31.654,31.654,31.654,31.654
2024-02-12,STK005,32.2346,32.2346,32.2346,32.2346
2024-02-13,STK005,33.0714,33.0714,33.0714,33.0714
2024-02-14,STK005,31.0845,31.0845,31.0845,31.0845
2024-02-15,STK005,31.3596,31.3596,31.3596,31.3596
2024-02-16,STK005,31.4013,31.4013,31.4013,31.4013
2024-02-19,STK005,31.1538,31.1538,31.1538,31.1538
2024-02-20,STK005,31.475,31.475,31.475,31.475
2024-02-21,STK005,31.641,31.641,31.641,31.641
2024-02-22,STK005,32.1536,32.1536,32.1536,32.1536
2024-02-23,STK005,32.21,32.21,32.21,32.21
2024-02-26,STK005,33.0232,33.0232,33.0232,33.0232
2024-02-27,STK005,33.7319,33.7319,33.7319,33.7319
2024-02-28,STK005,33.9517,33.9517,33.9517,33.9517
2024-02-29,STK005,33.8706,33.8706,33.8706,33.8706
2024-03-01,STK005,34.6424,34.6424,34.6424,34.6424
2024-03-04,STK005,35.2647,35.2647,35.2647,35.2647
2024-03-05,STK005,35.3602,35.3602,35.3602,35.3602
2024-03-06,STK005,35.6037,35.6037,35.6037,35.6037
2024-03-07,STK005,36.2131,36.2131,36.2131,36.2131
2024-03-08,STK005,37.5409,37.5409,37.5409,37.5409
2024-03-11,STK005,38.1424,38.1424,38.1424,38.1424
2024-03-12,STK005,37.5187,37.5187,37.5187,37.5187
2024-03-13,STK005,39.2462,39.2462,39.2462,39.2462
2024-03-14,STK005,37.6317,37.6317,37.6317,37.6317
2024-03-15,STK005,38.6883,38.6883,38.6883,38.6883
2024-03-18,STK005,38.1069,38.1069,38.1069,38.1069
2024-03-19,STK005,39.7757,39.7757,39.7757,39.7757
2024-03-20,STK005,39.9089,39.9089,39.9089,39.9089
2024-03-21,STK005,39.913,39.913,39.913,39.913
2024-03-22,STK005,39.5495,39.5495,39.5495,39.5495
2024-03-25,STK005,39.1341,39.1341,39.1341,39.1341
2024-03-26,STK005,39.2114,39.2114,39.2114,39.2114
2024-03-27,STK005,39.232,39.232,39.232,39.232
2024-03-28,STK005,39.1195,39.1195,39.1195,39.1195
2024-03-29,STK005,39.1712,39.1712,39.1712,39.1712
2024-04-01,STK005,39.469,39.469,39.469,39.469
2024-04-02,STK005,39.2459,39.2459,39.2459,39.2459
2024-04-03,STK005,38.0272,38.0272,38.0272,38.0272
2024-04-04,STK005,38.4088,38.4088,38.4088,38.4088
2024-04-05,STK005,38.6981,38.6981,38.6981,38.6981
2024-04-08,STK005,39.237,39.237,39.237,39.237
2024-04-09,STK005,39.6352,39.6352,39.6352,39.6352
2024-04-10,STK005,40.4194,40.4194,40.4194,40.4194
2024-04-11,STK005,41.0106,41.0106,41.0106,41.0106
2024-04-12,STK005,42.8362,42.8362,42.8362,42.8362
2024-04-15,STK005,44.9497,44.9497,44.9497,44.9497
2024-04-16,STK005,44.261,44.261,44.261,44.261
2024-04-17,STK005,43.084,43.084,43.084,43.084
2024-04-18,STK005,43.2052,43.2052,43.2052,43.2052
2024-04-19,STK005,43.3329,43.3329,43.3329,43.3329
2024-04-22,STK005,43.0405,43.0405,43.0405,43.0405
2024-04-23,STK005,44.2001,44.2001,44.2001,44.2001
2024-04-24,STK005,43.7025,43.7025,43.7025,43.7025
2024-04-25,STK005,43.289,43.289,43.289,43.289
2024-04-26,STK005,43.0649,43.0649,43.0649,43.0649
2024-04-29,STK005,42.8569,42.8569,42.8569,42.8569
2024-04-30,STK005,43.1372,43.1372,43.1372,43.1372
2024-05-01,STK005,42.5766,42.5766,42.5766,42.5766
2024-05-02,STK005,42.2346,42.2346,42.2346,42.2346
2024-05-03,STK005,42.4211,42.4211,42.4211,42.4211
2024-05-06,STK005,42.7458,42.7458,42.7458,42.7458
2024-05-07,STK005,43.5343,43.5343,43.5343,43.5343
2024-05-08,STK005,42.7549,42.7549,42.7549,42.7549
2024-05-09,STK005,42.0467,42.0467,42.0467,42.0467
2024-05-10,STK005,42.4949,42.4949,42.4949,42.4949
2024-05-13,STK005,42.6881,42.6881,42.6881,42.6881
2024-05-14,STK005,42.4237,42.4237,42.4237,42.4237
2024-05-15,STK005,42.9524,42.9524,42.9524,42.9524
2024-05-16,STK005,44.6833,44.6833,44.6833,44.6833
2024-05-17,STK005,44.2658,44.2658,44.2658,44.2658
2024-05-20,STK005,45.3305,45.3305,45.3305,45.3305
2024-05-21,STK005,43.4044,43.4044,43.4044,43.4044
2024-05-22,STK005,43.7747,43.7747,43.7747,43.7747
2024-05-23,STK005,42.6536,42.6536,42.6536,42.6536
2024-05-24,STK005,43.1003,43.1003,43.1003,43.1003
2024-05-27,STK005,42.6642,42.6642,42.6642,42.6642
2024-05-28,STK005,42.3368,42.3368,42.3368,42.3368
2024-05-29,STK005,41.3227,41.3227,41.3227,41.3227
2024-05-30,STK005,40.9262,40.9262,40.9262,40.9262
2024-05-31,STK005,42.0292,42.0292,42.0292,42.0292
2024-06-03,STK005,41.877,41.877,41.877,41.877
2024-06-04,STK005,43.2742,43.2742,43.2742,43.2742
2024-06-05,STK005,43.3794,43.3794,43.3794,43.3794
2024-06-06,STK005,44.8539,44.8539,44.8539,44.8539
2024-06-07,STK005,44.4089,44.4089,44.4089,44.4089
2024-06-10,STK005,43.6898,43.6898,43.6898,43.6898
2024-06-11,STK005,43.064,43.064,43.064,43.064
2024-06-12,STK005,44.3789,44.3789,44.3789,44.3789
2024-06-13,STK005,44.3889,44.3889,44.3889,44.3889
2024-06-14,STK005,43.2352,43.2352,43.2352,43.2352
2024-06-17,STK005,42.4324,42.4324,42.4324,42.4324
2024-06-18,STK005,42.2882,42.2882,42.2882,42.2882
2024-06-19,STK005,43.2835,43.2835,43.2835,43.2835
2024-06-20,STK005,44.2192,44.2192,44.2192,44.2192
2024-06-21,STK005,43.9012,43.9012,43.9012,43.9012
2024-06-24,STK005,43.517,43.517,43.517,43.517
2024-06-25,STK005,43.9442,43.9442,43.9442,43.9442
2024-01-02,STK006,31.6149,31.6149,31.6149,31.6149
2024-01-03,STK006,31.367,31.367,31.367,31.367
2024-01-04,STK006,30.675,30.675,30.675,30.675
2024-01-05,STK006,30.6147,30.6147,30.6147,30.6147
2024-01-08,STK006,30.666,30.666,30.666,30.666
2024-01-09,STK006,30.5333,30.5333,30.5333,30.5333
2024-01-10,STK006,30.7963,30.7963,30.7963,30.7963
2024-01-11,STK006,30.2884,30.2884,30.2884,30.2884
2024-01-12,STK006,30.4942,30.4942,30.4942,30.4942
2024-01-15,STK006,29.8494,29.8494,29.8494,29.8494
2024-01-16,STK006,30.3103,30.3103,30.3103,30.3103
2024-01-17,STK006,31.2703,31.2703,31.2703,31.2703
2024-01-18,STK006,31.503,31.503,31.503,31.503
2024-01-19,STK006,31.5804,31.5804,31.5804,31.5804
2024-01-22,STK006,31.0373,31.0373,31.0373,31.0373
2024-01-23,STK006,31.6957,31.6957,31.6957,31.6957
2024-01-24,STK006,31.5055,31.5055,31.5055,31.5055
2024-01-25,STK006,31.1671,31.1671,31.1671,31.1671
2024-01-26,STK006,31.9858,31.9858,31.9858,31.9858
2024-01-29,STK006,30.7109,30.7109,30.7109,30.7109
2024-01-30,STK006,31.0193,31.0193,31.0193,31.0193
2024-01-31,STK006,31.1914,31.1914,31.1914,31.1914
2024-02-01,STK006,31.2569,31.2569,31.2569,31.2569
2024-02-02,STK006,30.788,30.788,30.788,30.788
2024-02-05,STK006,30.2153,30.2153,30.2153,30.2153
2024-02-06,STK006,30.1472,30.1472,30.1472,30.1472
2024-02-07,STK006,30.3298,30.3298,30.3298,30.3298
2024-02-08,STK006,30.1482,30.1482,30.1482,30.1482
2024-02-09,STK006,30.1152,30.1152,30.1152,30.1152
2024-02-12,STK006,30.1534,30.1534,30.1534,30.1534
2024-02-13,STK006,30.694,30.694,30.694,30.694
2024-02-14,STK006,31.4652,31.4652,31.4652,31.4652
2024-02-15,STK006,32.2469,32.2469,32.2469,32.2469
2024-02-16,STK006,32.4686,32.4686,32.4686,32.4686
2024-02-19,STK006,32.0233,32.0233,32.0233,32.0233
2024-02-20,STK006,31.283,31.283,31.283,31.283
2024-02-21,STK006,31.4204,31.4204,31.4204,31.4204
2024-02-22,STK006,32.1722,32.1722,32.1722,32.1722
2024-02-23,STK006,32.5733,32.5733,32.5733,32.5733
2024-02-26,STK006,30.7706,30.7706,30.7706,30.7706
2024-02-27,STK006,31.5226,31.5226,31.5226,31.5226
2024-02-28,STK006,31.9188,31.9188,31.9188,31.9188
2024-02-29,STK006,31.3741,31.3741,31.3741,31.3741
2024-03-01,STK006,32.032,32.032,32.032,32.032
2024-03-04,STK006,32.4155,32.4155,32.4155,32.4155
2024-03-05,STK006,32.2088,32.2088,32.2088,32.2088
2024-03-06,STK006,32.5425,32.5425,32.5425,32.5425
2024-03-07,STK006,32.3925,32.3925,32.3925,32.3925
2024-03-08,STK006,32.5811,32.5811,32.5811,32.5811
2024-03-11,STK006,32.4324,32.4324,32.4324,32.4324
2024-03-12,STK006,31.7439,31.7439,31.7439,31.7439
2024-03-13,STK006,32.2192,32.2192,32.2192,32.2192
2024-03-14,STK006,32.6197,32.6197,32.6197,32.6197
2024-03-15,STK006,33.9528,33.9528,33.9528,33.9528
2024-03-18,STK006,34.1927,34.1927,34.1927,34.1927
2024-03-19,STK006,33.7731,33.7731,33.7731,33.7731
2024-03-20,STK006,32.9949,32.9949,32.9949,32.9949
2024-03-21,STK006,33.5598,33.5598,33.5598,33.5598
2024-03-22,STK006,33.3429,33.3429,33.3429,33.3429
2024-03-25,STK006,33.0934,33.0934,33.0934,33.0934
2024-03-26,STK006,34.3813,34.3813,34.3813,34.3813
2024-03-27,STK006,34.6591,34.6591,34.6591,34.6591
2024-03-28,STK006,35.3212,35.3212,35.3212,35.3212
2024-03-29,STK006,35.7631,35.7631,35.7631,35.7631
2024-04-01,STK006,35.8412,35.8412,35.8412,35.8412
2024-04-02,STK006,37.7795,37.7795,37.7795,37.7795
2024-04-03,STK006,36.9823,36.9823,36.9823,36.9823
2024-04-04,STK006,36.8192,36.8192,36.8192,36.8192
2024-04-05,STK006,36.1976,36.1976,36.1976,36.1976
2024-04-08,STK006,37.2125,37.2125,37.2125,37.2125
2024-04-09,STK006,37.7509,37.7509,37.7509,37.7509
2024-04-10,STK006,37.1727,37.1727,37.1727,37.1727
2024-04-11,STK006,36.5799,36.5799,36.5799,36.5799
2024-04-12,STK006,37.479,37.479,37.479,37.479
2024-04-15,STK006,37.6884,37.6884,37.6884,37.6884
2024-04-16,STK006,39.102,39.102,39.102,39.102
2024-04-17,STK006,39.4304,39.4304,39.4304,39.4304
2024-04-18,STK006,39.8835,39.8835,39.8835,39.8835
2024-04-19,STK006,39.8352,39.8352,39.8352,39.8352
2024-04-22,STK006,39.1603,39.1603,39.1603,39.1603
2024-04-23,STK006,39.7659,39.7659,39.7659,39.7659
2024-04-24,STK006,38.6611,38.6611,38.6611,38.6611
2024-04-25,STK006,39.0346,39.0346,39.0346,39.0346
2024-04-26,STK006,39.6677,39.6677,39.6677,39.6677
2024-04-29,STK006,40.2267,40.2267,40.2267,40.2267
2024-04-30,STK006,40.336,40.336,40.336,40.336
2024-05-01,STK006,39.9954,39.9954,39.9954,39.9954
2024-05-02,STK006,40.846,40.846,40.846,40.846
2024-05-03,STK006,41.2134,41.2134,41.2134,41.2134
2024-05-06,STK006,42.6559,42.6559,42.6559,42.6559
2024-05-07,STK006,43.6934,43.6934,43.6934,43.6934
2024-05-08,STK006,43.4262,43.4262,43.4262,43.4262
2024-05-09,STK006,43.7673,43.7673,43.7673,43.7673
2024-05-10,STK006,44.6044,44.6044,44.6044,44.6044
2024-05-13,STK006,43.651,43.651,43.651,43.651
2024-05-14,STK006,43.2107,43.2107,43.2107,43.2107
2024-05-15,STK006,41.8296,41.8296,41.8296,41.8296
2024-05-16,STK006,42.2071,42.2071,42.2071,42.2071
2024-05-17,STK006,41.9953,41.9953,41.9953,41.9953
2024-05-20,STK006,41.009,41.009,41.009,41.009
2024-05-21,STK006,40.8828,40.8828,40.8828,40.8828
2024-05-22,STK006,40.4008,40.4008,40.4008,40.4008
2024-05-23,STK006,40.6179,40.6179,40.6179,40.6179
2024-05-24,STK006,41.7127,41.7127,41.7127,41.7127
2024-05-27,STK006,42.263,42.263,42.263,42.263
2024-05-28,STK006,41.4458,41.4458,41.4458,41.4458
2024-05-29,STK006,41.3466,41.3466,41.3466,41.3466
2024-05-30,STK006,41.0459,41.0459,41.0459,41.0459
2024-05-31,STK006,40.7676,40.7676,40.7676,40.7676
2024-06-03,STK006,40.0886,40.0886,40.0886,40.0886
2024-06-04,STK006,39.759,39.759,39.759,39.759
2024-06-05,STK006,40.0239,40.0239,40.0239,40.0239
2024-06-06,STK006,41.0127,41.0127,41.0127,41.0127
2024-06-07,STK006,42.1001,42.1001,42.1001,42.1001
2024-06-10,STK006,42.7871,42.7871,42.7871,42.7871
2024-06-11,STK006,42.9637,42.9637,42.9637,42.9637
2024-06-12,STK006,43.5495,43.5495,43.5495,43.5495
2024-06-13,STK006,43.1805,43.1805,43.1805,43.1805
2024-06-14,STK006,42.7929,42.7929,42.7929,42.7929
2024-06-17,STK006,42.4926,42.4926,42.4926,42.4926
2024-06-18,STK006,42.6146,42.6146,42.6146,42.6146
2024-06-19,STK006,41.2325,41.2325,41.2325,41.2325
2024-06-20,STK006,40.9543,40.9543,40.9543,40.9543
2024-06-21,STK006,41.9075,41.9075,41.9075,41.9075
2024-06-24,STK006,42.1483,42.1483,42.1483,42.1483
2024-06-25,STK006,41.7973,41.7973,41.7973,41.7973
2024-01-02,STK007,38.8554,38.8554,38.8554,38.8554
2024-01-03,STK007,37.7955,37.7955,37.7955,37.7955
2024-01-04,STK007,37.8463,37.8463,37.8463,37.8463
2024-01-05,STK007,38.3014,38.3014,38.3014,38.3014
2024-01-08,STK007,38.0597,38.0597,38.0597,38.0597
2024-01-09,STK007,36.9468,36.9468,36.9468,36.9468
2024-01-10,STK007,36.7703,36.7703,36.7703,36.7703
2024-01-11,STK007,36.9,36.9,36.9,36.9
2024-01-12,STK007,37.0115,37.0115,37.0115,37.0115
2024-01-15,STK007,36.1691,36.1691,36.1691,36.1691
2024-01-16,STK007,37.7872,37.7872,37.7872,37.7872
2024-01-17,STK007,37.5504,37.5504,37.5504,37.5504
2024-01-18,STK007,37.4814,37.4814,37.4814,37.4814
2024-01-19,STK007,36.5633,36.5633,36.5633,36.5633
2024-01-22,STK007,35.3827,35.3827,35.3827,35.3827
2024-01-23,STK007,35.3471,35.3471,35.3471,35.3471
2024-01-24,STK007,35.4785,35.4785,35.4785,35.4785
2024-01-25,STK007,36.527,36.527,36.527,36.527
2024-01-26,STK007,36.7536,36.7536,36.7536,36.7536
2024-01-29,STK007,35.6694,35.6694,35.6694,35.6694
2024-01-30,STK007,36.1453,36.1453,36.1453,36.1453
2024-01-31,STK007,36.875,36.875,36.875,36.875
2024-02-01,STK007,37.3684,37.3684,37.3684,37.3684
2024-02-02,STK007,36.8884,36.8884,36.8884,36.8884
2024-02-05,STK007,36.5706,36.5706,36.5706,36.5706
2024-02-06,STK007,36.2496,36.2496,36.2496,36.2496
2024-02-07,STK007,36.3253,36.3253,36.3253,36.3253
2024-02-08,STK007,37.1238,37.1238,37.1238,37.1238
2024-02-09,STK007,37.6617,37.6617,37.6617,37.6617
2024-02-12,STK007,37.6996,37.6996,37.6996,37.6996
2024-02-13,STK007,37.9782,37.9782,37.9782,37.9782
2024-02-14,STK007,38.2114,38.2114,38.2114,38.2114
2024-02-15,STK007,37.8641,37.8641,37.8641,37.8641
2024-02-16,STK007,38.2504,38.2504,38.2504,38.2504
2024-02-19,STK007,38.2059,38.2059,38.2059,38.2059
2024-02-20,STK007,37.956,37.956,37.956,37.956
2024-02-21,STK007,38.5661,38.5661,38.5661,38.5661
2024-02-22,STK007,38.8059,38.8059,38.8059,38.8059
2024-02-23,STK007,38.4354,38.4354,38.4354,38.4354
2024-02-26,STK007,38.7121,38.7121,38.7121,38.7121
2024-02-27,STK007,39.2531,39.2531,39.2531,39.2531
2024-02-28,STK007,39.7779,39.7779,39.7779,39.7779
2024-02-29,STK007,39.8584,39.8584,39.8584,39.8584
2024-03-01,STK007,39.9737,39.9737,39.9737,39.9737
2024-03-04,STK007,39.7273,39.7273,39.7273,39.7273
2024-03-05,STK007,39.9224,39.9224,39.9224,39.9224
2024-03-06,STK007,39.7537,39.7537,39.7537,39.7537
2024-03-07,STK007,40.7107,40.7107,40.7107,40.7107
2024-03-08,STK007,41.1886,41.1886,41.1886,41.1886
2024-03-11,STK007,41.0493,41.0493,41.0493,41.0493
2024-03-12,STK007,41.4249,41.4249,41.4249,41.4249
2024-03-13,STK007,41.3691,41.3691,41.3691,41.3691
2024-03-14,STK007,42.7096,42.7096,42.7096,42.7096
2024-03-15,STK007,44.1093,44.1093,44.1093,44.1093
2024-03-18,STK007,43.0753,43.0753,43.0753,43.0753
2024-03-19,STK007,43.8721,43.8721,43.8721,43.8721
2024-03-20,STK007,44.3934,44.3934,44.3934,44.3934
2024-03-21,STK007,44.7661,44.7661,44.7661,44.7661
2024-03-22,STK007,43.3958,43.3958,43.3958,43.3958
2024-03-25,STK007,42.6784,42.6784,42.6784,42.6784
2024-03-26,STK007,43.3851,43.3851,43.3851,43.3851
2024-03-27,STK007,42.3913,42.3913,42.3913,42.3913
2024-03-28,STK007,41.7957,41.7957,41.7957,41.7957
2024-03-29,STK007,42.0193,42.0193,42.0193,42.0193
2024-04-01,STK007,41.9197,41.9197,41.9197,41.9197
2024-04-02,STK007,41.91,41.91,41.91,41.91
2024-04-03,STK007,41.3358,41.3358,41.3358,41.3358
2024-04-04,STK007,40.5523,40.5523,40.5523,40.5523
2024-04-05,STK007,40.8275,40.8275,40.8275,40.8275
2024-04-08,STK007,40.3764,40.3764,40.3764,40.3764
2024-04-09,STK007,40.0701,40.0701,40.0701,40.0701
2024-04-10,STK007,40.054,40.054,40.054,40.054
2024-04-11,STK007,39.8172,39.8172,39.8172,39.8172
2024-04-12,STK007,39.4239,39.4239,39.4239,39.4239
2024-04-15,STK007,38.1072,38.1072,38.1072,38.1072
2024-04-16,STK007,38.8793,38.8793,38.8793,38.8793
2024-04-17,STK007,39.2919,39.2919,39.2919,39.2919
2024-04-18,STK007,39.0754,39.0754,39.0754,39.0754
2024-04-19,STK007,38.1675,38.1675,38.1675,38.1675
2024-04-22,STK007,37.9281,37.9281,37.9281,37.9281
2024-04-23,STK007,38.8988,38.8988,38.8988,38.8988
2024-04-24,STK007,38.6476,38.6476,38.6476,38.6476
2024-04-25,STK007,39.763,39.763,39.763,39.763
2024-04-26,STK007,40.3772,40.3772,40.3772,40.3772
2024-04-29,STK007,40.2214,40.2214,40.2214,40.2214
2024-04-30,STK007,40.3932,40.3932,40.3932,40.3932
2024-05-01,STK007,40.1776,40.1776,40.1776,40.1776
2024-05-02,STK007,40.0432,40.0432,40.0432,40.0432
2024-05-03,STK007,40.6872,40.6872,40.6872,40.6872
2024-05-06,STK007,40.5685,40.5685,40.5685,40.5685
2024-05-07,STK007,40.6057,40.6057,40.6057,40.6057
2024-05-08,STK007,41.2516,41.2516,41.2516,41.2516
2024-05-09,STK007,41.5268,41.5268,41.5268,41.5268
2024-05-10,STK007,41.5355,41.5355,41.5355,41.5355
2024-05-13,STK007,40.2577,40.2577,40.2577,40.2577
2024-05-14,STK007,39.0729,39.0729,39.0729,39.0729
2024-05-15,STK007,40.0198,40.0198,40.0198,40.0198
2024-05-16,STK007,40.6531,40.6531,40.6531,40.6531
2024-05-17,STK007,40.2793,40.2793,40.2793,40.2793
2024-05-20,STK007,40.5214,40.5214,40.5214,40.5214
2024-05-21,STK007,39.665,39.665,39.665,39.665
2024-05-22,STK007,39.0511,39.0511,39.0511,39.0511
2024-05-23,STK007,37.9029,37.9029,37.9029,37.9029
2024-05-24,STK007,36.7852,36.7852,36.7852,36.7852
2024-05-27,STK007,35.7045,35.7045,35.7045,35.7045
2024-05-28,STK007,34.481,34.481,34.481,34.481
2024-05-29,STK007,34.6287,34.6287,34.6287,34.6287
2024-05-30,STK007,33.8098,33.8098,33.8098,33.8098
2024-05-31,STK007,34.0194,34.0194,34.0194,34.0194
2024-06-03,STK007,34.4807,34.4807,34.4807,34.4807
2024-06-04,STK007,34.4729,34.4729,34.4729,34.4729
2024-06-05,STK007,34.6288,34.6288,34.6288,34.6288
2024-06-06,STK007,35.0989,35.0989,35.0989,35.0989
2024-06-07,STK007,35.4825,35.4825,35.4825,35.4825
2024-06-10,STK007,35.719,35.719,35.719,35.719
2024-06-11,STK007,36.5935,36.5935,36.5935,36.5935
2024-06-12,STK007,37.719,37.719,37.719,37.719
2024-06-13,STK007,36.2433,36.2433,36.2433,36.2433
2024-06-14,STK007,36.2701,36.2701,36.2701,36.2701
2024-06-17,STK007,36.3593,36.3593,36.3593,36.3593
2024-06-18,STK007,37.1558,37.1558,37.1558,37.1558
2024-06-19,STK007,36.4433,36.4433,36.4433,36.4433
2024-06-20,STK007,35.7404,35.7404,35.7404,35.7404
2024-06-21,STK007,36.413,36.413,36.413,36.413
2024-06-24,STK007,36.0656,36.0656,36.0656,36.0656
2024-06-25,STK007,35.0996,35.0996,35.0996,35.0996
2024-01-02,STK008,170.4307,170.4307,170.4307,170.4307
2024-01-03,STK008,173.0176,173.0176,173.0176,173.0176
2024-01-04,STK008,168.8432,168.8432,168.8432,168.8432
2024-01-05,STK008,168.2888,168.2888,168.2888,168.2888
2024-01-08,STK008,163.4053,163.4053,163.4053,163.4053
2024-01-09,STK008,156.2662,156.2662,156.2662,156.2662
2024-01-10,STK008,162.2139,162.2139,162.2139,162.2139
2024-01-11,STK008,160.9174,160.9174,160.9174,160.9174
2024-01-12,STK008,159.3558,159.3558,159.3558,159.3558
2024-01-15,STK008,157.4013,157.4013,157.4013,157.4013
2024-01-16,STK008,164.0653,164.0653,164.0653,164.0653
